"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
671 0.550658078330573 4 7 "GO:0034514" "mitochondrial unfolded protein response" 0.784865749631227
-1806 0.00546380956740489 3 21 "GO:0034587" "piRNA processing" 0.0587152913848519
683 0.000468537036927338 3 238 "GO:0034599;GO:0062197" "cellular response to chemical stress" 0.0114782598241893
-415 0.185027477199731 3 91 "GO:0034605" "cellular response to heat" 0.472801110138073
-1294 0.250080069738286 4 7 "GO:0034606" "response to hermaphrodite contact" 0.550623955201997
-163 0.5215561994448 5 138 "GO:0034612;GO:0071356" "response to tumor necrosis factor" 0.766275353687971
473 0.0837181691417142 2 120 "GO:0034614" "cellular response to reactive oxygen species" 0.312285290385676
629 0.52626117531329 2 9 "GO:0034616" "response to laminar fluid shear stress" 0.768831580397345
205 0.811674542442559 6 12 "GO:0034633;GO:0046865;GO:0046864;GO:0071938;GO:0071939" "terpenoid transport" 0.922147658915729
419 0.611654955276992 3 13 "GO:0034635;GO:0042939" "tripeptide transport" 0.822659188902206
2182 0.101084327941002 2 5 "GO:0034638" "phosphatidylcholine catabolic process" 0.345817652677778
-222 0.513522627676261 2 77 "GO:0034644" "cellular response to UV" 0.76094175697845
2583 4.49591450769675e-06 2 28 "GO:0034656" "nucleobase-containing small molecule catabolic process" 0.000316107899869418
121 0.381763634397309 -1 488 "GO:0034660" "obsolete ncRNA metabolic process" 0.667653688232429
-913 0.193151325848924 2 18 "GO:0034694;GO:0034695" "response to prostaglandin" 0.485650639983492
-1104 0.0262786779251798 2 36 "GO:0034698" "response to gonadotropin" 0.161718832197882
-271 0.838997000152451 5 5 "GO:0034699" "response to luteinizing hormone" 0.934427245945789
-2224 0.0181701736145281 -1 10 "GO:0034720" "obsolete histone H3-K4 demethylation" 0.128945715972578
-318 0.30008172304989 2 95 "GO:0034728" "nucleosome organization" 0.593745643094942
-635 0.441750717197689 2 13 "GO:0034755" "iron ion transmembrane transport" 0.713100326808418
272 0.10553214996609 3 323 "GO:0034762" "regulation of transmembrane transport" 0.353154812171301
105 0.739977193694733 5 90 "GO:0034763" "negative regulation of transmembrane transport" 0.887352100971067
287 0.199276578042227 2 180 "GO:0034764" "positive regulation of transmembrane transport" 0.49352564303258
295 0.12622561497639 2 244 "GO:0034765;GO:1904062" "regulation of monoatomic ion transmembrane transport" 0.389896899593738
413 0.129497098586534 3 121 "GO:0034767;GO:1904064" "positive regulation of monoatomic ion transmembrane transport" 0.395984910742371
-449 0.60159476441581 -1 12 "GO:0034770;GO:0034773" "obsolete histone H4-K20 methylation" 0.818250781466643
-800 0.14157945975713 4 30 "GO:0034776;GO:0071420" "response to histamine" 0.414495909197385
-1398 0.103779104501189 -1 12 "GO:0034969" "obsolete histone arginine methylation" 0.35138104710826
2225 0.00518007449560791 3 14 "GO:0034975" "protein folding in endoplasmic reticulum" 0.0569096156785515
753 0.000116773479019317 2 237 "GO:0034976" "response to endoplasmic reticulum stress" 0.00436637207514335
2456 0.00908286130732152 2 10 "GO:0034982" "mitochondrial protein processing" 0.0816818779170377
-2120 0.00145543010112452 2 20 "GO:0035001" "dorsal trunk growth, open tracheal system" 0.0243613090748434
557 0.402955660926691 2 20 "GO:0035002;GO:0042045" "epithelial fluid transport" 0.684817122968523
-748 0.126948224907276 4 37 "GO:0035017" "cuticle pattern formation" 0.391120670650287
-541 0.129865306432781 2 70 "GO:0035019" "somatic stem cell population maintenance" 0.396045598806426
-405 0.533129361245441 3 21 "GO:0035020" "regulation of Rac protein signal transduction" 0.774940296547861
-231 0.862328818921356 5 5 "GO:0035021" "negative regulation of Rac protein signal transduction" 0.945993919497816
-357 0.704288272507162 3 10 "GO:0035022" "positive regulation of Rac protein signal transduction" 0.86892336468211
-1208 0.00144388568724974 3 62 "GO:0035023" "regulation of Rho protein signal transduction" 0.0242315094075455
-2058 0.000922204812794923 2 23 "GO:0035024" "negative regulation of Rho protein signal transduction" 0.017922728185443
-757 0.255437282335462 5 20 "GO:0035025" "positive regulation of Rho protein signal transduction" 0.55327438457078
-474 0.673540733997201 4 7 "GO:0035026;GO:0046663" "leading edge cell differentiation" 0.854387640555008
-580 0.606504347741239 2 7 "GO:0035039;GO:0035041" "male pronucleus assembly" 0.820534135235483
-209 0.800345291739019 2 13 "GO:0035046" "pronuclear migration" 0.918660653567092
-527 0.0480439454824249 2 126 "GO:0035050" "embryonic heart tube development" 0.228472838660421
-797 0.0016436388410697 4 140 "GO:0035051" "cardiocyte differentiation" 0.026472107682115
1351 0.0377315011753006 -1 21 "GO:0035067;GO:1901984;GO:2000757" "negative regulation of protein acetylation" 0.199219833620869
830 0.163494472961975 3 25 "GO:0035069;GO:0035096" "larval midgut histolysis" 0.447127313994383
273 0.640452128969314 3 26 "GO:0035070;GO:0035071" "salivary gland histolysis" 0.837262505137967
-112 0.84572211646732 2 27 "GO:0035075" "response to ecdysone" 0.938960419209077
-226 0.801047326956122 2 11 "GO:0035076" "ecdysone receptor signaling pathway" 0.9187258490686
369 0.781787270769819 2 5 "GO:0035079" "polytene chromosome puffing" 0.91003751410811
-28 0.931978902158022 2 83 "GO:0035088;GO:0061245;GO:0045197" "establishment or maintenance of bipolar cell polarity" 0.974500915846017
664 0.222595363874078 3 30 "GO:0035089;GO:0061162;GO:0061339" "establishment of monopolar cell polarity" 0.521917725352413
-406 0.413479612655767 2 36 "GO:0035090;GO:0045199" "maintenance of apical/basal cell polarity" 0.691614755030428
-519 0.600666259123363 2 9 "GO:0035092" "sperm DNA condensation" 0.818250781466643
242 0.546701386505068 2 55 "GO:0035094" "response to nicotine" 0.782085538418216
-1097 0.243853410338891 2 10 "GO:0035095" "behavioral response to nicotine" 0.54403304455927
-1333 0.0178780894064988 4 28 "GO:0035099" "hemocyte migration" 0.127866335195921
531 0.662175912734604 -1 6 "GO:0035103" "obsolete sterol regulatory element binding protein cleavage" 0.848929667689288
-1408 0.10136811640267 2 12 "GO:0035106" "operant conditioning" 0.346232765106128
-602 3.56846612357944e-05 3 436 "GO:0035107;GO:0048736" "appendage development" 0.00174173835069977
-616 0.115991898154411 2 58 "GO:0035112" "genitalia morphogenesis" 0.372876921467724
-362 0.543459807060921 4 25 "GO:0035115;GO:0035136" "forelimb morphogenesis" 0.78024444884111
-1771 0.0598855556920753 3 10 "GO:0035122;GO:0035124" "embryonic medial fin morphogenesis" 0.260069950150331
-1192 0.006731041919013 2 46 "GO:0035137;GO:0035116" "hindlimb morphogenesis" 0.0677932737557872
-95 0.937810339992106 2 6 "GO:0035138" "pectoral fin morphogenesis" 0.975391185457345
-1451 0.0683285674807484 3 14 "GO:0035146;GO:0035147" "branch fusion, open tracheal system" 0.278098574456973
1406 0.067436048226022 3 15 "GO:0035149" "lumen formation, open tracheal system" 0.276388498154035
-299 0.130751858869505 4 232 "GO:0035150" "regulation of tube size" 0.396639175161365
-468 0.121100050284618 2 98 "GO:0035151;GO:0035152" "regulation of tube architecture, open tracheal system" 0.382377146429554
-955 0.266504183616744 2 12 "GO:0035153" "epithelial cell type specification, open tracheal system" 0.564732264831666
-1251 0.303104904212334 2 6 "GO:0035156" "fusion cell fate specification" 0.59650746615379
-742 0.318791270024565 2 16 "GO:0035158" "regulation of tube diameter, open tracheal system" 0.611566570818202
-192 0.659390219068035 2 47 "GO:0035159" "regulation of tube length, open tracheal system" 0.848785832912091
-2733 0.00369956098001785 2 10 "GO:0035160" "maintenance of epithelial integrity, open tracheal system" 0.0454903709735272
-1736 0.0197077220880208 2 16 "GO:0035161" "imaginal disc lineage restriction" 0.134811443858255
-940 0.00997300992891113 3 67 "GO:0035162" "embryonic hemopoiesis" 0.0874724629430148
-1106 0.0128362503218858 5 45 "GO:0035166;GO:0035167" "post-embryonic hemopoiesis" 0.103761042424953
-1548 0.0608380863636986 2 13 "GO:0035168" "larval lymph gland hemocyte differentiation" 0.262391898144987
-572 0.442247271042215 2 16 "GO:0035172" "hemocyte proliferation" 0.71353243781073
-132 0.787567029174955 2 37 "GO:0035176;GO:0051703" "biological process involved in intraspecies interaction between organisms" 0.912159026327726
-1320 0.160823240700959 2 10 "GO:0035178" "turning behavior" 0.443350140035992
-970 0.388636874155411 -1 7 "GO:0035179" "obsolete larval turning behavior" 0.673609155150365
-279 0.804057007327939 2 7 "GO:0035190" "syncytial nuclear migration" 0.920016564329958
-854 0.0231150073608001 2 63 "GO:0035195" "miRNA-mediated post-transcriptional gene silencing" 0.148839231686763
-1068 0.0218303689392577 2 41 "GO:0035196" "miRNA processing" 0.143752192582506
-2164 0.104026618588243 2 5 "GO:0035202" "tracheal pit formation in open tracheal system" 0.35138104710826
-368 0.632528258624663 3 15 "GO:0035203;GO:0035204;GO:0045611;GO:0045613;GO:0045614" "negative regulation of hemocyte differentiation" 0.832370556875113
304 0.576060396767821 2 30 "GO:0035206" "regulation of hemocyte proliferation" 0.802672100639247
1926 0.113010449052182 2 6 "GO:0035207" "negative regulation of hemocyte proliferation" 0.367831182018155
-504 0.678076427367063 3 6 "GO:0035209" "pupal development" 0.85447556603442
-750 0.363717075404766 2 13 "GO:0035212" "cell competition in a multicellular organism" 0.65143052664932
-327 0.805781706034387 2 5 "GO:0035213;GO:0048728" "clypeo-labral disc development" 0.920016564329958
-276 0.497231937060506 2 54 "GO:0035214" "eye-antennal disc development" 0.751600830435167
-589 0.162616166745164 3 50 "GO:0035215" "genital disc development" 0.445678426990389
-809 0.505431278260336 5 6 "GO:0035217;GO:0035221;GO:0035224" "genital disc pattern formation" 0.75666766405914
262 0.507597577370868 2 57 "GO:0035222" "wing disc pattern formation" 0.757313790467962
-1481 0.0539941733361108 2 15 "GO:0035223" "leg disc pattern formation" 0.243640609958428
-896 0.214877013049607 2 17 "GO:0035234" "ectopic germ cell programmed cell death" 0.511322523795752
125 0.800590944444221 2 36 "GO:0035235;GO:1990806" "ionotropic glutamate receptor signaling pathway" 0.918660653567092
-1659 0.0445889015167392 2 13 "GO:0035247;GO:0035246" "peptidyl-arginine N-methylation" 0.219027822342246
353 0.503368919578357 2 32 "GO:0035249" "synaptic transmission, glutamatergic" 0.754947626881709
512 0.234049460018948 2 48 "GO:0035262" "gonad morphogenesis" 0.532038418502699
-614 0.018960149660891 2 131 "GO:0035264" "multicellular organism growth" 0.131487198407524
-808 0.0112468582785111 2 88 "GO:0035265" "organ growth" 0.095122237874074
258 0.677524447504221 -1 23 "GO:0035268;GO:0035269" "obsolete protein mannosylation" 0.85447556603442
-145 0.591365050591553 4 122 "GO:0035270" "endocrine system development" 0.811921332437202
-1371 0.0349226926512456 3 21 "GO:0035277" "spiracle morphogenesis, open tracheal system" 0.18976460530264
1223 0.217958106201958 4 9 "GO:0035278;GO:0040033;GO:0045974" "miRNA-mediated gene silencing by inhibition of translation" 0.515775029998268
-972 0.221919732287079 3 14 "GO:0035279;GO:0098795" "miRNA-mediated gene silencing by mRNA destabilization" 0.521482825521346
-433 0.00507209819821074 2 386 "GO:0035282" "segmentation" 0.0562062320266195
1003 0.177794736326287 2 16 "GO:0035283;GO:0035284" "central nervous system segmentation" 0.466674689684023
-28 0.956376746094222 5 34 "GO:0035285;GO:0036011" "appendage segmentation" 0.980765503532711
566 0.432943120734431 2 17 "GO:0035287" "head segmentation" 0.70650975009879
809 0.414653318166604 4 9 "GO:0035288" "anterior head segmentation" 0.692424475413232
-114 0.898792220335547 4 11 "GO:0035289" "posterior head segmentation" 0.960534423671317
-345 0.571042458365416 5 24 "GO:0035290" "trunk segmentation" 0.799309430557896
439 0.199703052465895 -1 76 "GO:0035304" "obsolete regulation of protein dephosphorylation" 0.493990538108308
358 0.447223854625484 2 40 "GO:0035306" "positive regulation of dephosphorylation" 0.717103060070945
925 0.100624202833707 -1 28 "GO:0035307" "obsolete positive regulation of protein dephosphorylation" 0.345099683236187
1104 0.265776743028625 2 9 "GO:0035309" "wing and notum subfield formation" 0.564276453897667
-253 0.81038234111894 2 8 "GO:0035313" "wound healing, spreading of epidermal cells" 0.922126715329062
-592 0.0316358808237908 2 118 "GO:0035315" "hair cell differentiation" 0.179400914425024
184 0.668798069094055 2 48 "GO:0035316;GO:0035317" "non-sensory hair organization" 0.85185156449948
922 0.201553131058282 2 17 "GO:0035329" "hippo signaling" 0.49547509418941
-393 0.410159027600994 2 39 "GO:0035330" "regulation of hippo signaling" 0.689615929491507
-715 0.260063809126402 4 22 "GO:0035331" "negative regulation of hippo signaling" 0.557744854989799
-353 0.614900389964337 2 18 "GO:0035332" "positive regulation of hippo signaling" 0.824044063682288
-787 0.0705831111719397 2 47 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 0.283133441838201
421 0.671051555111508 3 9 "GO:0035336" "long-chain fatty-acyl-CoA metabolic process" 0.853192213836346
544 0.287185965785812 2 34 "GO:0035337;GO:0046949" "fatty-acyl-CoA metabolic process" 0.582202620556272
1453 0.231965106503118 6 6 "GO:0035338" "long-chain fatty-acyl-CoA biosynthetic process" 0.529608812737984
1407 0.181276023706644 2 8 "GO:0035350;GO:0015883;GO:1904947" "FAD transmembrane transport" 0.469833358565173
-1192 0.370538376285285 2 5 "GO:0035358" "regulation of peroxisome proliferator activated receptor signaling pathway" 0.656658087019987
563 0.643373672404627 3 6 "GO:0035372" "protein localization to microtubule" 0.838776124914642
-770 0.562986913629493 3 5 "GO:0035385" "Roundabout signaling pathway" 0.794293540544347
-2799 0.0128352965431135 -1 7 "GO:0035404" "obsolete histone-serine phosphorylation" 0.103761042424953
-1025 0.330088390582656 -1 8 "GO:0035405" "obsolete histone-threonine phosphorylation" 0.621249972220497
-2210 0.0495124949751853 3 7 "GO:0035426" "extracellular matrix-cell signaling" 0.232357584154424
247 0.793286280695557 2 10 "GO:0035434" "copper ion transmembrane transport" 0.914582127437323
1526 0.251578656360493 3 5 "GO:0035437" "maintenance of protein localization in endoplasmic reticulum" 0.551767698158054
-354 0.790110896648525 5 5 "GO:0035442;GO:0042938" "dipeptide transmembrane transport" 0.913391624149461
50 0.949582273905425 4 14 "GO:0035455" "response to interferon-alpha" 0.97766268840719
1246 0.0364906757418586 5 25 "GO:0035456;GO:0035458" "response to interferon-beta" 0.195739413333426
-413 0.694646039164051 6 8 "GO:0035457" "cellular response to interferon-alpha" 0.862509763264549
398 0.604740438792511 4 15 "GO:0035459" "vesicle cargo loading" 0.819323874840125
738 0.0461625373542529 2 65 "GO:0035461" "vitamin transmembrane transport" 0.223101484386314
-571 0.506609212568785 4 12 "GO:0035474;GO:0035475;GO:0035476" "angioblast cell migration" 0.757190113409259
79 0.940258016197895 2 8 "GO:0035493" "SNARE complex assembly" 0.975391185457345
182 0.89124507851974 2 5 "GO:0035502" "metanephric part of ureteric bud development" 0.95775143395886
2670 0.0279781300879429 2 6 "GO:0035519;GO:0044314" "protein K29-linked ubiquitination" 0.166453393938653
-944 0.341317053886496 3 9 "GO:0035520" "monoubiquitinated protein deubiquitination" 0.632328523550985
-2464 0.000448940382101684 6 18 "GO:0035542" "regulation of SNARE complex assembly" 0.0112129875123366
-176 0.875551304593027 2 7 "GO:0035545" "determination of left/right asymmetry in nervous system" 0.951117064486547
-1389 0.0136335946259063 -1 28 "GO:0035561" "obsolete regulation of chromatin binding" 0.107887628759957
-1268 0.259891606010359 4 7 "GO:0035562" "negative regulation of chromatin binding" 0.557676721426485
-1335 0.0572072597953069 4 18 "GO:0035563" "positive regulation of chromatin binding" 0.252706721605056
157 0.646983722631986 6 76 "GO:0035567" "non-canonical Wnt signaling pathway" 0.841508166464656
609 0.428663087870871 -1 15 "GO:0035584" "obsolete calcium-mediated signaling using intracellular calcium source" 0.704993392542986
-261 0.803846314068896 3 8 "GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.920016564329958
175 0.683838199805097 2 48 "GO:0035601;GO:0098732;GO:0006476;GO:0016575" "macromolecule deacylation" 0.857681728041151
504 0.704749334708393 2 5 "GO:0035627" "ceramide transport" 0.869245224947042
950 0.269187151028101 3 12 "GO:0035634" "response to stilbenoid" 0.566737781914283
-668 0.615744508782104 5 5 "GO:0035635" "entry of bacterium into host cell" 0.824159098933496
-780 0.00983831291035807 -1 98 "GO:0035637;GO:0019226" "obsolete multicellular organismal signaling" 0.0865284356930254
-1455 0.00106641022688832 3 45 "GO:0035640" "exploration behavior" 0.0197641362049969
-575 0.412721791293769 4 18 "GO:0035641" "locomotory exploration behavior" 0.69154694274957
865 0.260504958532735 2 15 "GO:0035646;GO:0043485;GO:0043476;GO:0043482;GO:0048757" "pigment accumulation" 0.558199968116055
-1242 0.186938126530788 5 10 "GO:0035655;GO:0070673;GO:0071351" "response to interleukin-18" 0.476018471142118
-1308 0.187374775911678 2 9 "GO:0035720" "intraciliary anterograde transport" 0.476560985353727
-2176 0.0113347846524649 4 12 "GO:0035721" "intraciliary retrograde transport" 0.0957392510803971
1930 0.000486687094918309 6 29 "GO:0035722;GO:0070671;GO:0071349" "interleukin-12-mediated signaling pathway" 0.011742933150595
-1518 0.254073880439022 3 5 "GO:0035726" "common myeloid progenitor cell proliferation" 0.552211550594236
-332 0.60920504734894 3 21 "GO:0035728;GO:0035729" "response to hepatocyte growth factor" 0.82201098978332
-464 0.378495691920928 2 32 "GO:0035735" "intraciliary transport involved in cilium assembly" 0.664315524057758
2088 0.00502627859519757 5 16 "GO:0035751" "regulation of lysosomal lumen pH" 0.0559895911806503
-1114 0.321901619847276 4 7 "GO:0035767" "endothelial cell chemotaxis" 0.614950390589627
-327 0.456984202541158 3 46 "GO:0035774" "positive regulation of insulin secretion involved in cellular response to glucose stimulus" 0.723402344370731
1167 0.38074563984934 2 5 "GO:0035791" "platelet-derived growth factor receptor-beta signaling pathway" 0.666435154994985
918 0.0611427737567756 2 37 "GO:0035794;GO:1905710" "positive regulation of membrane permeability" 0.263263902626817
1732 0.0438540044819086 4 12 "GO:0035795;GO:1905709" "negative regulation of mitochondrial membrane permeability" 0.216694362177221
-1298 0.131087071785074 2 12 "GO:0035809" "regulation of urine volume" 0.396673325600456
-775 0.490887134755751 2 7 "GO:0035810" "positive regulation of urine volume" 0.748029632895203
-435 0.571595247090161 4 15 "GO:0035813;GO:0035815" "regulation of renal sodium excretion" 0.799733043740589
243 0.400493113758243 2 107 "GO:0035821;GO:0051817" "modulation of process of another organism" 0.683414189850602
-1088 0.171413556733921 3 14 "GO:0035844" "cloaca development" 0.458067139256722
-1231 0.13607007683562 2 13 "GO:0035845" "photoreceptor cell outer segment organization" 0.406937357945255
527 0.348970613558665 2 28 "GO:0035850" "epithelial cell differentiation involved in kidney development" 0.638520119772417
-297 0.604003355319265 2 27 "GO:0035864" "response to potassium ion" 0.819261233328676
-897 0.189271083061625 2 19 "GO:0035865" "cellular response to potassium ion" 0.479642640297903
-2233 0.0661609334986196 2 6 "GO:0035871" "protein K11-linked deubiquitination" 0.273453787194682
-458 0.384256732841935 3 32 "GO:0035872;GO:0070423" "nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 0.670012966946096
248 0.782454765242739 3 11 "GO:0035886" "vascular associated smooth muscle cell differentiation" 0.9103012680062
38 0.954440842034231 2 20 "GO:0035902" "response to immobilization stress" 0.979566317946436
462 0.273463534198474 5 50 "GO:0035904" "aorta development" 0.570778007061849
847 0.421079095466823 2 8 "GO:0035907" "dorsal aorta development" 0.698412382986995
743 0.221781672038341 2 24 "GO:0035909" "aorta morphogenesis" 0.521350004048953
989 0.457465618037017 2 5 "GO:0035912" "dorsal aorta morphogenesis" 0.723625313994336
-471 0.317717317306995 3 40 "GO:0035914" "skeletal muscle cell differentiation" 0.610204172309589
-995 0.0252545522042019 2 45 "GO:0035924" "cellular response to vascular endothelial growth factor stimulus" 0.157847122965461
248 0.852532455502606 3 5 "GO:0035965" "cardiolipin acyl-chain remodeling" 0.942069811193313
1186 9.85449751551114e-07 2 153 "GO:0035966;GO:0035967" "response to topologically incorrect protein" 8.87459959354623e-05
131 0.883966065311767 2 11 "GO:0035970" "peptidyl-threonine dephosphorylation" 0.955234543356373
1339 0.234025076438601 2 7 "GO:0035973" "aggrephagy" 0.532038418502699
870 0.474207394484546 3 6 "GO:0035983;GO:0035984" "cellular response to trichostatin A" 0.737553412876231
71 0.905210595187317 3 25 "GO:0035994" "response to muscle stretch" 0.962407140942419
-689 0.604789507212785 3 5 "GO:0035995" "detection of muscle stretch" 0.819323874840125
-171 0.870685196111859 2 8 "GO:0035999" "tetrahydrofolate interconversion" 0.949970323779315
504 0.43848166369168 -1 21 "GO:0036003" "obsolete positive regulation of transcription from RNA polymerase II promoter in response to stress" 0.71014482209843
-1989 0.135111262243299 5 5 "GO:0036005;GO:0036006" "response to macrophage colony-stimulating factor" 0.405242252952114
-132 0.821796674652522 2 26 "GO:0036010" "protein localization to endosome" 0.92575192701343
-99 0.940739661398248 5 5 "GO:0036037" "CD8-positive, alpha-beta T cell activation" 0.975391185457345
-106 0.915253512411944 7 9 "GO:0036058;GO:0036059" "filtration diaphragm assembly" 0.964770755150092
357 0.448497831908619 3 40 "GO:0036065" "fucosylation" 0.717103060070945
1824 0.0660681305173809 5 9 "GO:0036066" "protein O-linked glycosylation via fucose" 0.27342793705811
-822 0.465037700132791 5 7 "GO:0036089" "cleavage furrow formation" 0.729860347238357
-309 0.742935078592874 5 10 "GO:0036090" "cleavage furrow ingression" 0.888270386241076
-1620 2.22968620269526e-05 2 61 "GO:0036092" "phosphatidylinositol-3-phosphate biosynthetic process" 0.00118805113166946
-1007 0.284891770674396 2 10 "GO:0036093" "germ cell proliferation" 0.579942050841161
-322 0.696738712999881 2 13 "GO:0036098" "male germ-line stem cell population maintenance" 0.863864132426069
692 0.245708320432811 2 25 "GO:0036099" "female germ-line stem cell population maintenance" 0.54599505359431
-1080 0.0510172819407545 2 29 "GO:0036119;GO:0036120" "response to platelet-derived growth factor" 0.235526715327931
-1400 0.213291194165068 -1 7 "GO:0036124" "obsolete histone H3-K9 trimethylation" 0.509444861969161
-2225 0.0671182510235745 2 6 "GO:0036146" "cellular response to mycotoxin" 0.275805959728256
1406 0.117291754107211 2 11 "GO:0036148" "phosphatidylglycerol acyl-chain remodeling" 0.374794340710398
1721 0.0675745832092567 2 10 "GO:0036149" "phosphatidylinositol acyl-chain remodeling" 0.276614523072975
657 0.377594029804769 2 16 "GO:0036150" "phosphatidylserine acyl-chain remodeling" 0.663279183124092
939 0.130458656927266 2 23 "GO:0036151;GO:0036152" "phosphatidylcholine acyl-chain remodeling" 0.396599809567766
-3132 0.00537572122589303 2 7 "GO:0036155" "acylglycerol acyl-chain remodeling" 0.0581596641596616
690 0.385724182445684 2 14 "GO:0036158" "outer dynein arm assembly" 0.671290261991754
-29 0.969902203153128 5 15 "GO:0036159" "inner dynein arm assembly" 0.98784274126472
1804 0.0024580496469668 2 25 "GO:0036257;GO:0036258" "multivesicular body organization" 0.0346467129625062
-1575 0.0943862634822516 8 10 "GO:0036289" "peptidyl-serine autophosphorylation" 0.334352226429649
438 0.0709285257331032 5 153 "GO:0036294;GO:0071453;GO:0071456" "cellular response to oxygen levels" 0.283802874554106
2240 0.00916377159522296 3 12 "GO:0036295" "cellular response to increased oxygen levels" 0.0821783388216769
796 0.0405650980565196 2 59 "GO:0036296;GO:0055093" "response to increased oxygen levels" 0.207001785294003
-1128 0.00466002388412611 4 56 "GO:0036297" "interstrand cross-link repair" 0.0531126429859222
-266 0.812917521822134 3 7 "GO:0036302" "atrioventricular canal development" 0.922576257460192
-370 0.404622958449805 4 45 "GO:0036314" "response to sterol" 0.685521779631175
-779 0.152049890014533 2 30 "GO:0036315" "cellular response to sterol" 0.431325198204492
-565 0.291103863687427 2 31 "GO:0036335" "intestinal stem cell homeostasis" 0.585688516179172
35 0.971525048208376 3 9 "GO:0036336" "dendritic cell migration" 0.988713234680831
-800 0.0348521885980706 3 62 "GO:0036342" "post-anal tail morphogenesis" 0.18976460530264
-1370 0.223413695562934 -1 7 "GO:0036353" "obsolete histone H2A-K119 monoubiquitination" 0.522573071292016
-965 0.427026615282553 -1 6 "GO:0036369" "obsolete transcription factor catabolic process" 0.704369889940906
-1394 0.215448752789606 5 7 "GO:0036372" "opsin transport" 0.512301720095478
823 0.464649599511195 4 7 "GO:0036444" "calcium import into the mitochondrion" 0.72943028216906
615 0.0743249023097898 4 75 "GO:0036465;GO:0048488;GO:0140238" "synaptic vesicle recycling" 0.292992247453018
1422 0.24192179164889 2 6 "GO:0036466" "synaptic vesicle recycling via endosome" 0.541992969797829
824 0.497742681306714 -1 6 "GO:0036474" "obsolete cell death in response to hydrogen peroxide" 0.751600830435167
1114 0.35943842124306 2 6 "GO:0036490" "regulation of translation in response to endoplasmic reticulum stress" 0.64721184607945
1314 0.00108831734835212 4 55 "GO:0036498" "IRE1-mediated unfolded protein response" 0.0200350664299631
1000 0.410757151661163 2 6 "GO:0036499;GO:0140467" "PERK-mediated unfolded protein response" 0.690426190252754
2936 0.00907341893177241 2 7 "GO:0036500" "ATF6-mediated unfolded protein response" 0.0816818779170377
875 0.00838136276965094 4 81 "GO:0036503;GO:0030433" "ERAD pathway" 0.0775548965978989
331 0.657098413925334 4 16 "GO:0036507;GO:0036508" "protein alpha-1,2-demannosylation" 0.847415743977125
6 0.994952199389339 2 10 "GO:0036514;GO:1904938" "dopaminergic neuron axon guidance" 0.997681618558385
223 0.842918036193975 7 7 "GO:0036515" "serotonergic neuron axon guidance" 0.936847557443446
745 0.251883334910454 2 21 "GO:0038001" "paracrine signaling" 0.551767698158054
-448 0.5601961670225 3 15 "GO:0038007" "netrin-activated signaling pathway" 0.792581035458412
-2170 0.0156070819902639 3 11 "GO:0038027" "apolipoprotein A-I-mediated signaling pathway" 0.117678233899191
380 0.686686604323168 -1 10 "GO:0038030;GO:0038031" "obsolete non-canonical Wnt signaling pathway via MAPK cascade" 0.85930932072246
875 0.107900540370948 2 30 "GO:0038034;GO:0097192" "signal transduction in absence of ligand" 0.357068180758814
-887 0.0825696294116132 2 34 "GO:0038061" "non-canonical NF-kappaB signal transduction" 0.310011867561864
635 0.601573926828193 3 6 "GO:0038063;GO:0038065" "collagen-activated signaling pathway" 0.818250781466643
-1241 0.0373244243863397 3 25 "GO:0038066" "p38MAPK cascade" 0.198381022050088
-564 0.249605997994825 3 37 "GO:0038083" "peptidyl-tyrosine autophosphorylation" 0.550404910970289
-1554 0.00496628071272924 5 29 "GO:0038084" "vascular endothelial growth factor signaling pathway" 0.0555917898494461
-215 0.871672801003009 2 5 "GO:0038089" "positive regulation of cell migration by vascular endothelial growth factor signaling pathway" 0.949970323779315
45 0.890925519813959 2 84 "GO:0038093" "Fc receptor signaling pathway" 0.95775143395886
-621 0.149275351710545 3 48 "GO:0038095" "Fc-epsilon receptor signaling pathway" 0.425930930555319
-451 0.498050159298374 4 20 "GO:0038128" "ERBB2 signaling pathway" 0.751600830435167
1265 0.141081309643207 3 12 "GO:0038166" "angiotensin-activated signaling pathway" 0.413968100173063
-962 0.170621343093014 3 18 "GO:0038179;GO:0048011" "neurotrophin signaling pathway" 0.456978930453752
697 0.482274322422668 3 9 "GO:0038189" "neuropilin signaling pathway" 0.742693164154754
-1146 0.0383400045016612 2 29 "GO:0038202" "TORC1 signaling" 0.200653744293128
-267 0.787903394183302 2 9 "GO:0038203" "TORC2 signaling" 0.912159026327726
230 0.826918305466439 2 8 "GO:0039019" "pronephric nephron development" 0.928413633916139
-684 0.607309820080864 2 5 "GO:0039022" "pronephric duct development" 0.821031190457245
862 0.477945089597042 3 6 "GO:0039529" "RIG-I signaling pathway" 0.739613314705211
-591 0.188538392087074 2 44 "GO:0039531" "regulation of cytoplasmic pattern recognition receptor signaling pathway" 0.478758728754865
613 0.425277060985906 4 15 "GO:0039532" "negative regulation of cytoplasmic pattern recognition receptor signaling pathway" 0.702763523203344
-1696 0.107114326724313 5 8 "GO:0039533" "regulation of MDA-5 signaling pathway" 0.355292806660102
