"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
852 0.436002776785951 9 7 "GO:0002903" "negative regulation of B cell apoptotic process" 0.733059030265501
-3346 0.00463767844206164 3 6 "GO:0002904" "positive regulation of B cell apoptotic process" 0.0685421406286582
575 0.0845809849658777 2 76 "GO:0002920" "regulation of humoral immune response" 0.352481548015238
177 0.825772777061322 3 13 "GO:0002921" "negative regulation of humoral immune response" 0.943953393999944
792 0.0802210088274783 2 41 "GO:0002922" "positive regulation of humoral immune response" 0.344343301034665
336 0.742945524254661 6 8 "GO:0002923;GO:0002925" "regulation of humoral immune response mediated by circulating immunoglobulin" 0.90739409578868
73 0.850287303190161 2 57 "GO:0002931" "response to ischemia" 0.95139590068133
710 5.12981300263831e-05 2 280 "GO:0003007" "heart morphogenesis" 0.00329085276563191
1383 0.113157524376874 2 11 "GO:0003009" "skeletal muscle contraction" 0.401487953808674
869 0.502294197535714 2 5 "GO:0003011" "involuntary skeletal muscle contraction" 0.772601222705091
226 0.273321374474549 3 201 "GO:0003012;GO:0006936" "muscle system process" 0.608861469409983
258 0.120613576004072 3 313 "GO:0003013;GO:0008015" "circulatory system process" 0.414511266884124
190 0.521331869291859 3 96 "GO:0003014" "renal system process" 0.785336504239231
-65 0.846256483118314 2 76 "GO:0003015;GO:0060047" "heart process" 0.95039787533935
747 0.334543481877419 3 14 "GO:0003016" "respiratory system process" 0.653749431816458
71 0.75657292597861 4 164 "GO:0003018;GO:0097746;GO:0035296" "regulation of tube diameter" 0.912283017446393
2368 0.0450973120125323 5 6 "GO:0003025" "regulation of systemic arterial blood pressure by baroreceptor feedback" 0.249706214988311
-690 0.528591150840473 5 7 "GO:0003053;GO:0008062;GO:2000323" "negative regulation of nuclear receptor-mediated glucocorticoid signaling pathway" 0.791427861480463
-744 0.416616418926305 3 10 "GO:0003056" "regulation of vascular associated smooth muscle contraction" 0.721062950939928
-933 0.429957396134031 2 6 "GO:0003057" "regulation of the force of heart contraction by chemical signal" 0.728175846092595
795 0.304285003017661 2 14 "GO:0003071" "renal system process involved in regulation of systemic arterial blood pressure" 0.633818974799988
1024 0.00199156445669968 2 77 "GO:0003073" "regulation of systemic arterial blood pressure" 0.0398827552420634
1253 0.105428277201666 3 14 "GO:0003084" "positive regulation of systemic arterial blood pressure" 0.388026662607442
1153 0.0750735188772373 2 20 "GO:0003085" "negative regulation of systemic arterial blood pressure" 0.331246616831516
280 0.673317143881277 4 19 "GO:0003091" "renal water homeostasis" 0.878077449854207
-820 0.370637648513556 2 10 "GO:0003096" "renal sodium ion transport" 0.684125513461333
-388 0.671566357789778 5 10 "GO:0003128;GO:0003139" "heart field specification" 0.877054891697076
575 0.193309503056459 2 43 "GO:0003140;GO:0007506;GO:0035988;GO:0060462;GO:0060463;GO:0060523;GO:0060737;GO:0060736;GO:0060664;GO:0060916" "chondrocyte proliferation" 0.528046732865192
711 0.0131356854970446 2 103 "GO:0003143;GO:0001947" "embryonic heart tube morphogenesis" 0.124475961846112
1176 0.199210415694936 4 10 "GO:0003144;GO:0007503;GO:0007505;GO:0007561;GO:0034769" "basement membrane disassembly" 0.535051948414493
443 0.646060716395092 4 9 "GO:0003146" "heart jogging" 0.86334382832056
599 0.140516671523416 4 51 "GO:0003148" "outflow tract septum morphogenesis" 0.447777913118522
671 0.0303563436583081 2 88 "GO:0003151" "outflow tract morphogenesis" 0.20401390325282
675 0.0739857732766155 6 59 "GO:0003156" "regulation of animal organ formation" 0.330385515648115
-11 0.990760365822891 3 9 "GO:0003157" "endocardium development" 0.997356012575873
284 0.35656461090653 3 89 "GO:0003158;GO:0045446" "endothelium development" 0.672685208841474
-193 0.841948133117147 2 9 "GO:0003159;GO:0061154" "morphogenesis of an endothelium" 0.949925559322466
1308 0.312348436358128 3 5 "GO:0003160" "endocardium morphogenesis" 0.638779936248814
-981 0.309234177930432 7 9 "GO:0003161" "cardiac conduction system development" 0.637851985721395
490 0.331913894667171 3 33 "GO:0003170;GO:0003179" "heart valve development" 0.652424990724606
740 0.307075067551926 4 16 "GO:0003171;GO:0003181" "atrioventricular valve development" 0.635463552763607
475 0.664243083978037 5 7 "GO:0003174;GO:0003183" "mitral valve development" 0.872278342541856
457 0.541080287015466 2 15 "GO:0003176;GO:1905314;GO:0003180" "semi-lunar valve development" 0.798420284115991
149 0.858407158253211 2 12 "GO:0003177;GO:0003184" "pulmonary valve development" 0.954641270675161
1027 0.347932558016684 3 7 "GO:0003188" "heart valve formation" 0.665938998705023
574 0.285795350631811 2 29 "GO:0003197" "endocardial cushion development" 0.620118302652078
2517 0.0214606958014701 4 7 "GO:0003198" "epithelial to mesenchymal transition involved in endocardial cushion formation" 0.164808801735353
1141 0.0373073365147585 5 28 "GO:0003203;GO:0072132" "mesenchyme morphogenesis" 0.2237391734949
535 0.0270878900452249 3 145 "GO:0003205;GO:0003279" "cardiac chamber development" 0.19115021075247
589 0.0215810107998021 3 129 "GO:0003206;GO:0003231" "cardiac chamber morphogenesis" 0.165133734445233
1004 0.298236969887504 2 9 "GO:0003207;GO:0003211" "cardiac chamber formation" 0.628809855862185
1010 0.00502647091888708 2 65 "GO:0003208" "cardiac ventricle morphogenesis" 0.0710982556923204
947 0.154364583121598 2 19 "GO:0003209" "cardiac atrium morphogenesis" 0.468808254127324
1549 0.0908115460715795 3 10 "GO:0003214" "cardiac left ventricle morphogenesis" 0.360678087580826
323 0.687232235242585 2 13 "GO:0003215" "cardiac right ventricle morphogenesis" 0.884961572730216
1370 0.116686142205517 3 11 "GO:0003222" "ventricular trabecula myocardium morphogenesis" 0.408834702749401
1752 0.0695038608085796 3 9 "GO:0003223" "ventricular compact myocardium morphogenesis" 0.318484141410742
874 0.0455222049170699 5 44 "GO:0003229;GO:0055010" "ventricular cardiac muscle tissue development" 0.250690407923244
450 0.428162337740587 4 26 "GO:0003230" "cardiac atrium development" 0.726415326231326
-7 0.988960043685946 4 35 "GO:0003254" "regulation of membrane depolarization" 0.997124184386322
961 0.214251819487339 6 14 "GO:0003264;GO:0003266" "regulation of cardioblast proliferation" 0.550979489094682
1963 0.0112159228665948 3 14 "GO:0003272" "endocardial cushion formation" 0.112028117963925
415 0.242448593550607 2 67 "GO:0003281" "ventricular septum development" 0.579958952030096
-118 0.870923794563964 2 16 "GO:0003283" "atrial septum development" 0.958590424909369
587 0.591892963589555 3 7 "GO:0003298;GO:0003301;GO:0061049" "physiological muscle hypertrophy" 0.828400805515126
1470 0.0921981031041206 4 11 "GO:0003299;GO:0014887;GO:0014898" "cardiac muscle adaptation" 0.363771860995253
1930 0.00768916076999535 2 16 "GO:0003306;GO:0061316" "Wnt signaling pathway involved in heart development" 0.0924883713072736
148 0.765469560553217 6 34 "GO:0003309;GO:0035883" "enteroendocrine cell differentiation" 0.914847041602085
2117 0.101940647993929 2 5 "GO:0003310" "pancreatic A cell differentiation" 0.383287069499627
2200 0.0162843145324764 2 10 "GO:0003330;GO:0003331" "regulation of extracellular matrix constituent secretion" 0.142062749444722
306 0.389092096860614 4 67 "GO:0003333" "amino acid transmembrane transport" 0.700233467600385
-921 0.400119202541321 6 7 "GO:0003337;GO:0072161;GO:2001012;GO:0072191;GO:0072193" "ureter smooth muscle development" 0.708810363484176
656 0.310895324541867 2 20 "GO:0003338;GO:0072273" "metanephros morphogenesis" 0.638169426685649
-515 0.0357575202140888 2 141 "GO:0003341" "cilium movement" 0.219720822518591
940 0.0666449631037867 3 32 "GO:0003344;GO:0060039" "pericardium development" 0.311355448542261
89 0.945471599190808 3 5 "GO:0003348;GO:0060956" "endocardial cell differentiation" 0.978678889813808
-456 0.319884977187921 4 40 "GO:0003351;GO:0006858" "extracellular transport" 0.644539812855484
31 0.953038219862807 2 31 "GO:0003352" "regulation of cilium movement" 0.982543006298689
-879 0.293258236150719 2 12 "GO:0003356" "regulation of cilium beat frequency" 0.624365758562929
218 0.866635503568602 5 5 "GO:0003366;GO:1903236;GO:1903238;GO:1990771" "regulation of leukocyte tethering or rolling" 0.95762614535719
-782 0.545768660654076 -1 5 "GO:0003373;GO:0003374" "obsolete dynamin family protein polymerization involved in membrane fission" 0.801798927553559
342 0.292735748917646 4 80 "GO:0003382" "epithelial cell morphogenesis" 0.624090211942252
945 0.032565107740908 5 43 "GO:0003383;GO:0003381;GO:0003384" "apical constriction" 0.21062353671143
1705 0.187799812947579 3 5 "GO:0003386" "amphid sensory organ development" 0.521976635461739
910 0.0178782438915005 2 57 "GO:0003401" "axis elongation" 0.148037453657001
1147 0.0929280498219746 2 18 "GO:0003404" "optic vesicle morphogenesis" 0.363771860995253
-1177 0.177706240676848 3 11 "GO:0003406" "retinal pigment epithelium development" 0.50482249951929
112 0.742922067953357 3 72 "GO:0003407" "neural retina development" 0.90739409578868
1120 0.30605960876497 3 7 "GO:0003408" "optic cup formation involved in camera-type eye development" 0.634808809688545
-756 0.346525283021147 2 13 "GO:0003413" "chondrocyte differentiation involved in endochondral bone morphogenesis" 0.665938998705023
864 0.0968758685913483 3 31 "GO:0003416;GO:0098868" "endochondral bone growth" 0.372771997750617
253 0.772102633422274 2 11 "GO:0003417" "growth plate cartilage development" 0.917842840762399
-350 0.732803598512939 6 8 "GO:0003418;GO:0003433" "growth plate cartilage chondrocyte differentiation" 0.904056351599506
-381 0.577114353421008 2 18 "GO:0005513" "detection of calcium ion" 0.820999019246302
-524 0.000706238564850421 2 363 "GO:0005975" "carbohydrate metabolic process" 0.020023755023951
-24 0.942144568972629 2 79 "GO:0005976;GO:0044264" "polysaccharide metabolic process" 0.978211814120017
48 0.894946998423807 4 64 "GO:0005977;GO:0006112;GO:0044042;GO:0006073" "energy reserve metabolic process" 0.963441317791592
-151 0.839637060747898 4 15 "GO:0005978;GO:0009250" "glycogen biosynthetic process" 0.948680834871002
-142 0.826237902258808 3 20 "GO:0005979;GO:0010962" "regulation of glucan biosynthetic process" 0.943953393999944
-7 0.990648034150218 4 23 "GO:0005980;GO:0009251" "glucan catabolic process" 0.997356012575873
-546 0.513899910222457 7 12 "GO:0005981;GO:0043471" "obsolete regulation of cellular carbohydrate catabolic process" 0.780948504000896
-1448 0.220471416671818 2 6 "GO:0005984" "disaccharide metabolic process" 0.557493738346996
-907 1.77136611240707e-05 2 191 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 0.00149999282398631
-1972 0.127721332042116 5 5 "GO:0005997" "xylulose metabolic process" 0.42785634764554
-843 0.382586312595898 4 9 "GO:0006000" "fructose metabolic process" 0.693504686025325
-690 0.594024293475644 6 5 "GO:0006001;GO:0061624" "fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate" 0.830065629893029
-1925 0.136978888647123 2 5 "GO:0006002" "fructose 6-phosphate metabolic process" 0.443754444515431
-875 0.499050186780154 2 5 "GO:0006003" "fructose 2,6-bisphosphate metabolic process" 0.770784955311468
-1304 0.0137290100143271 2 30 "GO:0006004" "fucose metabolic process" 0.126018134184733
-423 0.169978356410967 4 89 "GO:0006006" "glucose metabolic process" 0.493794223693395
-524 0.375896810556115 2 24 "GO:0006007" "glucose catabolic process" 0.687988658167691
645 0.585549990068452 3 6 "GO:0006011" "UDP-alpha-D-glucose metabolic process" 0.824891356579408
-2674 2.34087047624499e-05 4 21 "GO:0006012;GO:0019388" "galactose metabolic process" 0.00190600876854256
-1307 0.232267866496365 2 7 "GO:0006013" "mannose metabolic process" 0.56976949405887
879 0.39069691738106 3 8 "GO:0006020" "inositol metabolic process" 0.70148710620538
-528 0.0261021384470208 2 151 "GO:0006022;GO:0030203" "aminoglycan metabolic process" 0.185846055243306
-237 0.486427092383845 2 73 "GO:0006023;GO:0006024" "aminoglycan biosynthetic process" 0.763773545694986
-270 0.380700659956232 2 89 "GO:0006026;GO:0006027" "aminoglycan catabolic process" 0.692160256272714
-773 0.00459723572981979 4 114 "GO:0006029" "proteoglycan metabolic process" 0.0683368270088403
-1734 0.00744214157143925 3 20 "GO:0006030" "chitin metabolic process" 0.0909161106856956
-1353 0.121324206155608 4 11 "GO:0006031;GO:1901073" "glucosamine-containing compound biosynthetic process" 0.415156267938721
-1546 0.0543085716659378 3 13 "GO:0006032;GO:1901072" "glucosamine-containing compound catabolic process" 0.277932102055093
-95 0.936176450745605 -1 6 "GO:0006034;GO:0006035" "obsolete cuticle chitin metabolic process" 0.975977780480193
-333 0.729969772363224 -1 9 "GO:0006037" "obsolete cell wall chitin metabolic process" 0.902356589765653
-962 0.347221853616018 -1 8 "GO:0006038;GO:0042546;GO:0044038;GO:0070592;GO:0070589" "cell wall biogenesis" 0.665938998705023
-860 0.467116399904282 2 6 "GO:0006041" "glucosamine metabolic process" 0.753294996594717
-1004 0.121028677376565 5 20 "GO:0006044" "N-acetylglucosamine metabolic process" 0.414934627619117
-73 0.922509769880892 3 15 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 0.973114946107488
-502 0.565482733309896 5 11 "GO:0006048" "UDP-N-acetylglucosamine biosynthetic process" 0.814920404286619
262 0.83948214840102 3 5 "GO:0006054;GO:0019262" "N-acetylneuraminate catabolic process" 0.948680834871002
-322 0.637557137223721 2 18 "GO:0006063;GO:0019585" "glucuronate metabolic process" 0.858047335983864
178 0.334080773112483 2 253 "GO:0006066" "alcohol metabolic process" 0.653262315249604
-79 0.931308104752277 2 10 "GO:0006067" "ethanol metabolic process" 0.975190635467114
-897 0.304074074755184 4 11 "GO:0006071;GO:0019400" "obsolete alditol metabolic process" 0.633660907839593
-987 0.403568843228089 3 6 "GO:0006072;GO:0052646" "alditol phosphate metabolic process" 0.712505205871534
-957 0.0100301618156315 2 61 "GO:0006081" "aldehyde metabolic process" 0.106881808206503
-254 0.0133193209033234 2 873 "GO:0006082;GO:0043436;GO:0019752" "organic acid metabolic process" 0.124504493327818
604 0.269869920989288 2 28 "GO:0006084" "acetyl-CoA metabolic process" 0.604992540841147
1565 0.043195393781647 3 14 "GO:0006085" "acetyl-CoA biosynthetic process" 0.24352931209355
1630 0.0913162852815095 3 9 "GO:0006086;GO:0061732" "pyruvate decarboxylation to acetyl-CoA" 0.361564668218745
-113 0.892859045247742 2 12 "GO:0006089" "lactate metabolic process" 0.963395819974245
-858 0.0155382183625753 2 67 "GO:0006090" "pyruvate metabolic process" 0.136510386773849
-443 0.00592656873116749 2 334 "GO:0006091" "generation of precursor metabolites and energy" 0.0784159125242598
-582 0.234825592085933 2 35 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.57382737027232
-1360 0.0314656010720355 8 21 "GO:0006098;GO:0006740;GO:0051156" "glucose 6-phosphate metabolic process" 0.207516129188471
550 0.235999174686074 3 39 "GO:0006099;GO:0006101" "citrate metabolic process" 0.575470073040273
1235 0.0331507283918327 3 25 "GO:0006103" "2-oxoglutarate metabolic process" 0.21290105622661
1438 0.266799160004581 2 5 "GO:0006104" "succinyl-CoA metabolic process" 0.602575200991854
-251 0.831660035394689 3 6 "GO:0006105" "succinate metabolic process" 0.945666331933763
-1142 0.377683185128305 3 5 "GO:0006106" "fumarate metabolic process" 0.690024288388438
-434 0.574621214516693 3 14 "GO:0006107" "oxaloacetate metabolic process" 0.820136677661956
-1312 0.199820791551194 3 8 "GO:0006108" "malate metabolic process" 0.535243292763236
107 0.658976153521442 2 145 "GO:0006109;GO:0010675" "regulation of carbohydrate metabolic process" 0.869733489404547
247 0.629458033867095 2 32 "GO:0006111" "regulation of gluconeogenesis" 0.853841942137958
-518 0.6888636638622 4 5 "GO:0006114;GO:0019401" "glycerol biosynthetic process" 0.885799411931568
-1527 0.196302159304071 -1 6 "GO:0006116" "obsolete NADH oxidation" 0.532556605613052
-277 0.357820140823265 2 93 "GO:0006119;GO:0022904" "oxidative phosphorylation" 0.672939210651038
-777 0.148685837470707 4 29 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.461364518659145
1675 0.125912484843141 6 7 "GO:0006121" "mitochondrial electron transport, succinate to ubiquinone" 0.424115449518916
206 0.805473366297504 7 12 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 0.934030994523295
965 0.345781932289331 4 8 "GO:0006123" "mitochondrial electron transport, cytochrome c to oxygen" 0.665473046051376
38 0.948397721731731 4 24 "GO:0006144" "purine nucleobase metabolic process" 0.980031553973027
435 0.69120446625014 2 7 "GO:0006145" "purine nucleobase catabolic process" 0.886738454564149
-1206 0.188009239654115 2 10 "GO:0006152;GO:0046130" "purine nucleoside catabolic process" 0.522101740727278
-76 0.581576502056603 5 458 "GO:0006163;GO:0072521;GO:0009150;GO:0009259;GO:0019693" "purine-containing compound metabolic process" 0.822213311070948
-1615 0.000187983806677414 -1 45 "GO:0006165;GO:0046939" "obsolete nucleotide phosphorylation" 0.00871449019130114
-351 0.786131983825543 4 5 "GO:0006167" "AMP biosynthetic process" 0.924873877843111
1686 0.123443195273744 2 7 "GO:0006171" "cAMP biosynthetic process" 0.419328684809073
1812 0.00991568446916544 2 17 "GO:0006182" "cGMP biosynthetic process" 0.106246086711961
-718 0.483260784850656 3 8 "GO:0006188;GO:0006189" "IMP biosynthetic process" 0.761585420492932
-804 0.0205101684697359 2 70 "GO:0006195;GO:0072523" "purine-containing compound catabolic process" 0.160654323282805
1021 0.290018092139795 2 9 "GO:0006198;GO:0009214" "cyclic nucleotide catabolic process" 0.622685903711913
-1354 0.0416594716128788 2 19 "GO:0006206" "pyrimidine nucleobase metabolic process" 0.23878998575216
-2662 0.0150052558514156 6 7 "GO:0006207;GO:0019856" "'de novo' pyrimidine nucleobase biosynthetic process" 0.134241355714883
-1412 0.0113608811945031 4 27 "GO:0006213" "pyrimidine nucleoside metabolic process" 0.112915424829874
-540 0.292375489125606 5 32 "GO:0006220" "pyrimidine nucleotide metabolic process" 0.624057358738865
-177 0.794932272954444 2 18 "GO:0006221" "pyrimidine nucleotide biosynthetic process" 0.928370989513181
-1100 0.39556966510981 3 5 "GO:0006222;GO:0009174;GO:0046049;GO:0009173" "UMP biosynthetic process" 0.705044231942219
1408 0.276776815141053 2 5 "GO:0006241;GO:0046036" "CTP biosynthetic process" 0.61195452563204
-1687 0.0805521029585878 3 9 "GO:0006244;GO:0009223;GO:0045008" "pyrimidine nucleotide catabolic process" 0.345200003974353
-198 0.0777118187649842 2 716 "GO:0006259" "DNA metabolic process" 0.336892669608474
-425 0.0290065449119698 5 226 "GO:0006260" "DNA replication" 0.199871050521663
-496 0.0291400366726243 2 165 "GO:0006261" "DNA-templated DNA replication" 0.200290446869953
-711 0.311425026886776 2 17 "GO:0006264" "mitochondrial DNA replication" 0.638527197987882
798 0.435453125698339 6 8 "GO:0006265" "DNA topological change" 0.732405402889341
238 0.76739255996833 -1 13 "GO:0006266" "obsolete DNA ligation" 0.915594617388477
-1658 0.12970488930144 -1 7 "GO:0006268" "obsolete DNA unwinding involved in DNA replication" 0.430609384188942
-3513 0.000124943735734422 7 10 "GO:0006269" "DNA replication, synthesis of primer" 0.00655799723677119
-1842 0.000955634273584572 2 27 "GO:0006270" "DNA replication initiation" 0.0252884719647317
-1861 0.000543729985620536 2 29 "GO:0006271;GO:0022616" "DNA strand elongation" 0.0164439482794096
-3843 6.84056161424722e-05 2 9 "GO:0006272" "leading strand elongation" 0.00409852894453624
-1576 0.049789716582331 2 13 "GO:0006273" "lagging strand elongation" 0.26395199500366
-162 0.535146287347914 7 124 "GO:0006275" "regulation of DNA replication" 0.794847847494044
-1293 0.0287790437518347 4 24 "GO:0006277;GO:0007307" "DNA amplification" 0.198885426406858
-206 0.147368526019271 2 432 "GO:0006281" "DNA repair" 0.459468585541674
-91 0.766516459805733 2 91 "GO:0006282" "regulation of DNA repair" 0.915409183194097
-752 0.0290351514523404 2 71 "GO:0006283" "transcription-coupled nucleotide-excision repair" 0.199871050521663
-92 0.826889317239127 5 48 "GO:0006284" "base-excision repair" 0.944211219801647
-1276 0.112250087781149 6 13 "GO:0006285" "base-excision repair, AP site formation" 0.399383925769231
1057 0.334088489990665 2 7 "GO:0006287" "base-excision repair, gap-filling" 0.653262315249604
-725 0.01070418660346 5 105 "GO:0006289" "nucleotide-excision repair" 0.110360858958725
1899 0.0827161210824581 5 7 "GO:0006290" "pyrimidine dimer repair" 0.349709589307431
150 0.796366706546926 3 25 "GO:0006293" "nucleotide-excision repair, preincision complex stabilization" 0.929045729845615
-158 0.758309996309134 3 32 "GO:0006294" "nucleotide-excision repair, preincision complex assembly" 0.912998302574963
-721 0.103081069580505 -1 43 "GO:0006296;GO:0033683" "obsolete nucleotide-excision repair, DNA incision" 0.383753399626451
-934 0.107021330343574 2 25 "GO:0006297" "nucleotide-excision repair, DNA gap filling" 0.390403485934542
1 0.998436296986824 4 29 "GO:0006298" "mismatch repair" 0.999274323345427
-267 0.472771916766901 5 61 "GO:0006301;GO:0019985" "postreplication repair" 0.7558866955459
-78 0.707658442421739 3 197 "GO:0006302" "double-strand break repair" 0.891556986276625
-105 0.759705336396366 3 71 "GO:0006304" "DNA modification" 0.913444983205063
227 0.579528769392988 -1 50 "GO:0006305;GO:0006306;GO:0044728" "obsolete DNA methylation or demethylation" 0.821719572142155
-905 0.25994413741764 5 13 "GO:0006307;GO:0035510" "DNA dealkylation" 0.597787301849411
108 0.608900479522969 4 192 "GO:0006310" "DNA recombination" 0.839766980553828
-1582 0.148316618278144 2 7 "GO:0006311;GO:0035822" "gene conversion" 0.460971726156359
-51 0.930334278529386 2 25 "GO:0006312" "mitotic recombination" 0.975190635467114
63 0.589478232216029 2 658 "GO:0006325" "chromatin organization" 0.827178555339842
-1032 0.0127768892117768 5 49 "GO:0006334" "nucleosome assembly" 0.122392192132722
-1176 0.319601937447425 3 6 "GO:0006335" "DNA replication-dependent chromatin assembly" 0.644378382453523
139 0.879523916417551 2 10 "GO:0006337;GO:0031498" "nucleosome disassembly" 0.961035698157957
149 0.296266281132458 3 433 "GO:0006338" "chromatin remodeling" 0.626986721583552
-956 0.460441751941643 3 5 "GO:0006346" "DNA methylation-dependent constitutive heterochromatin formation" 0.748659899278386
-404 0.628523074585624 -1 12 "GO:0006349;GO:0071514" "genomic imprinting" 0.853026885973788
-154 0.166715953725766 2 731 "GO:0006351;GO:0032774;GO:0141187;GO:0097659" "nucleic acid biosynthetic process" 0.488553867419257
-325 0.190751900034713 4 138 "GO:0006352;GO:0006367" "DNA-templated transcription initiation" 0.525522808795694
-498 0.176513561084365 4 62 "GO:0006353" "DNA-templated transcription termination" 0.504517383639425
-425 0.227711631495545 5 68 "GO:0006354;GO:0006368" "transcription elongation by RNA polymerase II" 0.565474667759196
-729 0.103278448778942 2 42 "GO:0006356" "regulation of transcription by RNA polymerase I" 0.38380422948804
-215 0.759848520295462 3 17 "GO:0006359" "regulation of transcription by RNA polymerase III" 0.913444983205063
-626 0.201392437671126 5 35 "GO:0006360;GO:0006361;GO:0006363" "transcription by RNA polymerase I" 0.536359487425283
-861 8.90827213018159e-06 4 228 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.000927482562275136
48 0.720673395532678 2 488 "GO:0006366" "transcription by RNA polymerase II" 0.898507407740094
177 0.741749358404892 5 29 "GO:0006369" "termination of RNA polymerase II transcription" 0.90739409578868
49 0.91963315561202 5 35 "GO:0006370;GO:0009452;GO:0036260" "7-methylguanosine RNA capping" 0.972783173099923
1636 0.00398952595606028 7 26 "GO:0006376" "mRNA splice site recognition" 0.0625774078205997
80 0.859628885271974 -1 41 "GO:0006378;GO:0043631" "obsolete mRNA polyadenylation" 0.95529362211064
955 0.0624366440562013 -1 32 "GO:0006379" "obsolete mRNA cleavage" 0.301268096387125
271 0.804720555338243 2 7 "GO:0006382;GO:0016553" "base conversion or substitution editing" 0.933816964544707
581 0.297203058178745 5 27 "GO:0006383" "transcription by RNA polymerase III" 0.627923028108187
269 0.805529463764978 5 7 "GO:0006384" "transcription initiation at RNA polymerase III promoter" 0.934030994523295
344 0.707155085392682 5 10 "GO:0006390" "mitochondrial transcription" 0.891272033122444
-199 0.0652180345624828 3 783 "GO:0006396" "RNA processing" 0.308643619602331
-1665 0.19831829177593 5 5 "GO:0006398" "mRNA 3'-end processing by stem-loop binding and cleavage" 0.534474406142272
-163 0.510761951958461 5 138 "GO:0006399" "tRNA metabolic process" 0.779332532027137
178 0.635201409090812 2 60 "GO:0006400" "tRNA modification" 0.856637324396845
-264 0.137018180710874 3 274 "GO:0006401;GO:0141188" "nucleic acid catabolic process" 0.443754444515431
-349 0.0512520744803151 2 269 "GO:0006403" "RNA localization" 0.269009855392133
-252 0.295160437448361 2 147 "GO:0006405;GO:0006406;GO:0051028;GO:0071166;GO:0071426;GO:0071427" "RNA export from nucleus" 0.62609779074197
-3179 0.000517511848729991 7 10 "GO:0006409;GO:0051031;GO:0071431" "tRNA transport" 0.0164335887564209
-1016 2.40166021466751e-10 2 337 "GO:0006412;GO:0043043" "peptide biosynthetic process" 5.08431467445112e-07
-1402 2.13338387843111e-07 2 116 "GO:0006413" "translational initiation" 3.98503559173999e-05
-1001 0.00283445085963225 3 75 "GO:0006414" "translational elongation" 0.0511196433330666
-49 0.761841436609697 3 333 "GO:0006417;GO:0034248" "regulation of amide metabolic process" 0.913444983205063
-474 0.386349151361083 4 28 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 0.697559854717752
-345 0.357572112599955 2 60 "GO:0006446" "regulation of translational initiation" 0.672810840566862
8 0.989912731352922 2 21 "GO:0006448" "regulation of translational elongation" 0.99725669136644
-399 0.758223947769764 2 5 "GO:0006449" "regulation of translational termination" 0.912998302574963
-1688 0.0992346675155513 3 8 "GO:0006450;GO:0106074" "regulation of translational fidelity" 0.377841350953997
-213 0.310842698072939 2 194 "GO:0006457" "protein folding" 0.638169426685649
-251 0.580054824800106 3 41 "GO:0006458" "'de novo' protein folding" 0.821755117623349
671 0.28842433947437 2 21 "GO:0006465" "signal peptide processing" 0.620788404019943
108 0.289195961592611 3 884 "GO:0006468;GO:0016310" "phosphorylation" 0.621528545659729
600 0.0198751653849908 3 128 "GO:0006470" "protein dephosphorylation" 0.158976291385487
-846 0.0887858253087606 -1 34 "GO:0006471" "obsolete protein ADP-ribosylation" 0.356625707591733
-271 0.297654021042924 2 125 "GO:0006473;GO:0006475;GO:0016573;GO:0018393;GO:0018394" "protein acetylation" 0.628248816099571
-2834 0.000418082847945998 3 13 "GO:0006474" "N-terminal protein amino acid acetylation" 0.0140536789040341
81 0.862135826811645 2 39 "GO:0006476;GO:0016575" "protein deacetylation" 0.956756240248365
-122 0.899456778911578 2 9 "GO:0006477" "protein sulfation" 0.963963888435274
-298 0.259009719788661 2 122 "GO:0006479;GO:0008213" "protein methylation" 0.596868915231417
677 0.295747657412362 4 20 "GO:0006482;GO:0008214;GO:0016577;GO:0070076" "protein demethylation" 0.62609779074197
71 0.752020348228754 2 169 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.909740068455328
270 0.414244298391582 4 77 "GO:0006487" "protein N-linked glycosylation" 0.719335725652636
576 0.412504973841693 2 17 "GO:0006488;GO:0006490" "obsolete oligosaccharide-lipid intermediate biosynthetic process" 0.718546102267853
1033 0.382158070901819 2 6 "GO:0006489;GO:0046465" "dolichyl diphosphate biosynthetic process" 0.693255043786762
221 0.760398981076101 5 16 "GO:0006491" "N-glycan processing" 0.913444983205063
-50 0.865246131793933 4 99 "GO:0006493" "protein O-linked glycosylation" 0.95762614535719
1311 0.267184205534637 2 6 "GO:0006498" "N-terminal protein lipidation" 0.603015952150135
-376 0.713754369596147 3 8 "GO:0006501" "C-terminal protein lipidation" 0.89391717635676
669 0.184849294810125 3 33 "GO:0006505;GO:0006506" "GPI anchor metabolic process" 0.517855258640981
141 0.144510189429811 2 1001 "GO:0006508" "proteolysis" 0.455505309756476
439 0.55697410607186 4 15 "GO:0006509" "membrane protein ectodomain proteolysis" 0.808350673597437
