"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1026 0.0489922595032234 2 34 "GO:0032892" "positive regulation of organic acid transport" 0.203090005963943
49 0.959193536270638 6 10 "GO:0032897;GO:0043922" "host-mediated suppression of viral transcription" 0.983783402766367
561 0.267768589407877 2 36 "GO:0032922" "circadian regulation of gene expression" 0.534824628904458
-2040 0.0257955999179884 2 11 "GO:0032924" "activin receptor signaling pathway" 0.135016610663729
-1765 0.0112675206955183 2 19 "GO:0032925" "regulation of activin receptor signaling pathway" 0.0777458927990763
-1900 0.0602670281377849 4 9 "GO:0032927" "positive regulation of activin receptor signaling pathway" 0.230698088967678
-807 0.32006014052977 3 14 "GO:0032928;GO:0032930" "regulation of superoxide anion generation" 0.590179862580326
-580 2.22848914601176e-08 4 939 "GO:0032940;GO:0046903;GO:0140352" "secretion" 2.50880962279956e-06
-415 0.665352793571482 4 10 "GO:0032941" "secretion by tissue" 0.842000024356894
27 0.953190085411731 3 44 "GO:0032943;GO:0070661;GO:0046651" "mononuclear cell proliferation" 0.982237874367093
-463 0.0913084849927736 6 124 "GO:0032944;GO:0070663;GO:0050670" "regulation of leukocyte proliferation" 0.298395402771341
420 0.420588653178441 2 34 "GO:0032945;GO:0070664;GO:0050672" "negative regulation of leukocyte proliferation" 0.674898071379359
-894 0.00677681686545964 7 85 "GO:0032946;GO:0070665;GO:0050671" "positive regulation of leukocyte proliferation" 0.0572195181916507
723 0.299211889176684 2 19 "GO:0032954" "regulation of cytokinetic process" 0.568392400318107
-359 0.0446134875105884 2 296 "GO:0032956;GO:0032970" "regulation of actin filament-based process" 0.191070852139136
489 0.610023801344447 4 10 "GO:0032958" "inositol phosphate biosynthetic process" 0.810031035884304
0 0.999706268590079 2 34 "GO:0032963" "collagen metabolic process" 0.999706268590079
385 0.518179430734768 8 26 "GO:0032968" "positive regulation of transcription elongation by RNA polymerase II" 0.747394337384807
-1946 0.151528238673848 -1 5 "GO:0032978" "obsolete protein insertion into membrane from inner side" 0.395727518535955
41 0.845958480863754 2 216 "GO:0032984" "protein-containing complex disassembly" 0.93358599215665
1043 0.183093480118439 6 15 "GO:0032986" "protein-DNA complex disassembly" 0.437583188797029
-57 0.947721512723423 2 12 "GO:0032988" "protein-RNA complex disassembly" 0.980259340287912
-544 0.40089698996089 5 22 "GO:0033003" "regulation of mast cell activation" 0.659629739635649
-1145 0.285724232163377 2 8 "GO:0033004" "negative regulation of mast cell activation" 0.554810616497909
439 0.701751994852709 6 7 "GO:0033005;GO:0033008;GO:0043306" "positive regulation of mast cell degranulation" 0.863689166642992
-196 0.796542886558588 3 16 "GO:0033006;GO:0043304" "regulation of mast cell degranulation" 0.906794656630819
-963 0.477888429615466 3 5 "GO:0033007" "negative regulation of mast cell activation involved in immune response" 0.718343886821842
-511 0.0922042812135041 2 101 "GO:0033013" "tetrapyrrole metabolic process" 0.299631414342117
-660 0.180775475760418 3 38 "GO:0033015" "tetrapyrrole catabolic process" 0.434633281361784
431 0.637385476083274 6 11 "GO:0033032" "regulation of myeloid cell apoptotic process" 0.825449566100175
481 0.722811402844574 2 5 "GO:0033034" "positive regulation of myeloid cell apoptotic process" 0.875315771751402
984 6.74944210201119e-10 2 375 "GO:0033044" "regulation of chromosome organization" 1.35347406151893e-07
1108 1.34966444779949e-05 2 144 "GO:0033045;GO:0051983" "regulation of chromosome segregation" 0.000555179279585213
1195 9.52433791568112e-05 3 99 "GO:0033047" "regulation of mitotic sister chromatid segregation" 0.00252552381838536
-359 0.694554471985438 2 11 "GO:0033058" "directional locomotion" 0.858427589894175
-397 0.337952243832969 2 54 "GO:0033059" "cellular pigmentation" 0.604583091351035
223 0.563328490078414 2 62 "GO:0033077" "T cell differentiation in thymus" 0.780751386789024
228 0.75030486354568 6 18 "GO:0033081" "regulation of T cell differentiation in thymus" 0.889209680666001
-96 0.933634389215355 6 7 "GO:0033085" "negative regulation of T cell differentiation in thymus" 0.974167784649583
322 0.764183948465863 2 8 "GO:0033089" "positive regulation of T cell differentiation in thymus" 0.893624529319425
-707 0.0403441294691047 4 78 "GO:0033108" "mitochondrial respiratory chain complex assembly" 0.179990072630053
481 0.410999428197616 2 27 "GO:0033119" "negative regulation of RNA splicing" 0.667861061216536
1405 0.00701567713025399 2 34 "GO:0033120" "positive regulation of RNA splicing" 0.0583155442290672
1170 0.13544132387825 -1 15 "GO:0033127" "obsolete regulation of histone phosphorylation" 0.372536208884154
1759 0.0545016312291766 -1 11 "GO:0033129" "obsolete positive regulation of histone phosphorylation" 0.216421390840115
1013 0.211507111523288 -1 14 "GO:0033131;GO:1903299" "obsolete regulation of hexokinase activity" 0.476520088967649
-297 0.810330565495902 4 6 "GO:0033132;GO:1903300" "negative regulation of glucokinase activity" 0.913899696795638
1883 0.0626943643617034 2 9 "GO:0033133;GO:1903301" "positive regulation of hexokinase activity" 0.236374698066422
-51 0.872260486337049 3 93 "GO:0033135" "regulation of peptidyl-serine phosphorylation" 0.945378008578759
-238 0.701308986292366 2 24 "GO:0033137" "negative regulation of peptidyl-serine phosphorylation" 0.863689166642992
-170 0.643516118306269 4 69 "GO:0033138" "positive regulation of peptidyl-serine phosphorylation" 0.830706685007308
789 0.0352005809851389 2 66 "GO:0033143" "regulation of intracellular steroid hormone receptor signaling pathway" 0.166456984658538
856 0.135921643010423 4 28 "GO:0033144" "negative regulation of intracellular steroid hormone receptor signaling pathway" 0.372743148445094
213 0.772525532392326 7 17 "GO:0033145" "positive regulation of intracellular steroid hormone receptor signaling pathway" 0.896811741057668
746 0.152168376321001 3 34 "GO:0033146" "regulation of intracellular estrogen receptor signaling pathway" 0.396131631177227
576 0.548048033361543 2 10 "GO:0033147" "negative regulation of intracellular estrogen receptor signaling pathway" 0.770726326995622
-170 0.859779832908339 2 10 "GO:0033148" "positive regulation of intracellular estrogen receptor signaling pathway" 0.938568823748492
2770 6.98996039029076e-05 3 19 "GO:0033151" "V(D)J recombination" 0.00196730595721473
290 0.159378985505601 2 222 "GO:0033157" "regulation of intracellular protein transport" 0.405364625441713
836 0.160582851604782 -1 26 "GO:0033158;GO:0033160" "obsolete regulation of protein import into nucleus, translocation" 0.407618733681917
2602 0.010083495679738 -1 9 "GO:0033182" "obsolete regulation of histone ubiquitination" 0.0725401253104022
1843 0.136822575546908 -1 6 "GO:0033184" "obsolete positive regulation of histone ubiquitination" 0.374249986054778
-1230 0.0948535354165856 4 17 "GO:0033189" "response to vitamin A" 0.304033534849266
67 0.921843799232954 3 20 "GO:0033194;GO:0071447" "response to hydroperoxide" 0.968313007846643
-386 0.622250381321898 2 15 "GO:0033197" "response to vitamin E" 0.815726393655285
149 0.810301469802443 2 24 "GO:0033198" "response to ATP" 0.913899696795638
-199 0.574605138612625 2 74 "GO:0033206" "meiotic cytokinesis" 0.787064610985611
-968 0.0414189497365408 4 41 "GO:0033209" "tumor necrosis factor-mediated signaling pathway" 0.182544917897927
1760 0.124797920311624 4 7 "GO:0033210" "leptin-mediated signaling pathway" 0.359005674540958
254 0.658429343179274 2 28 "GO:0033227" "dsRNA transport" 0.838321645869326
631 0.405712573030038 2 16 "GO:0033233" "regulation of protein sumoylation" 0.664825735733849
-978 0.429992281424299 2 6 "GO:0033234" "negative regulation of protein sumoylation" 0.681947114784392
1727 0.0591039670869632 2 11 "GO:0033235" "positive regulation of protein sumoylation" 0.227361235699306
-632 0.102000806173803 5 62 "GO:0033238" "regulation of amine metabolic process" 0.317891779124475
31 0.974078445636274 6 10 "GO:0033239" "negative regulation of amine metabolic process" 0.989341783103509
-472 0.547084414390132 3 15 "GO:0033240" "positive regulation of amine metabolic process" 0.769884768356288
701 0.102950353459669 2 50 "GO:0033260" "nuclear DNA replication" 0.31997385800479
-413 0.158737279663429 4 108 "GO:0033273" "response to vitamin" 0.404373610004059
475 0.300143762186041 4 44 "GO:0033280" "response to vitamin D" 0.568392400318107
643 0.603869909541329 3 6 "GO:0033292;GO:0036309;GO:0036371;GO:0070296;GO:0098904;GO:0098907;GO:0098910" "T-tubule organization" 0.804759744747465
-45 0.968577328659016 3 7 "GO:0033299" "secretion of lysosomal enzymes" 0.987650972173122
713 0.319016913712277 2 18 "GO:0033301;GO:0035186" "cell cycle comprising mitosis without cytokinesis" 0.588763743253288
2181 0.0171329816697268 2 11 "GO:0033313" "meiotic cell cycle checkpoint signaling" 0.103371829803336
1057 0.209265381277743 4 13 "GO:0033314" "mitotic DNA replication checkpoint signaling" 0.473336606154133
-796 0.431073564236625 2 9 "GO:0033326;GO:0048057" "cerebrospinal fluid secretion" 0.682843510665619
-1120 0.242956038636776 3 10 "GO:0033327" "Leydig cell differentiation" 0.509669677059292
30 0.961495530718276 4 24 "GO:0033333;GO:0033334" "fin development" 0.984983060221873
-2 0.998487357287719 3 14 "GO:0033336;GO:0033338;GO:0035141;GO:0035143" "medial fin development" 0.999144791360928
-867 0.343440217222708 2 11 "GO:0033339" "pectoral fin development" 0.611163581230759
-1912 0.00603455185013477 2 19 "GO:0033344" "cholesterol efflux" 0.0531919220086742
-1446 0.286543835221819 3 5 "GO:0033353" "S-adenosylmethionine cycle" 0.555514136138493
313 0.504047171392514 2 42 "GO:0033363" "secretory granule organization" 0.738126585765806
332 0.00475963293938143 2 714 "GO:0033365" "protein localization to organelle" 0.0453153777032799
-1264 0.187836431852026 -1 10 "GO:0033483" "obsolete gas homeostasis" 0.444689673085375
-93 0.651614265609966 3 223 "GO:0033500;GO:0042593" "carbohydrate homeostasis" 0.834279477737261
-541 0.505097877026127 3 14 "GO:0033504" "floor plate development" 0.738623983609442
961 0.113697723276499 -1 25 "GO:0033522;GO:0035518" "obsolete histone H2A ubiquitination" 0.338246773419237
-1072 0.221279667927089 -1 12 "GO:0033523" "obsolete histone H2B ubiquitination" 0.485523218782623
-2162 0.00332359117255833 2 17 "GO:0033539" "fatty acid beta-oxidation using acyl-CoA dehydrogenase" 0.0349630894332898
-406 0.723218982471704 3 7 "GO:0033540" "fatty acid beta-oxidation using acyl-CoA oxidase" 0.875315771751402
-431 0.141383900614532 2 108 "GO:0033555" "multicellular organismal response to stress" 0.380562286175945
-1676 2.09455536300796e-07 3 89 "GO:0033559;GO:0019369" "unsaturated fatty acid metabolic process" 1.74555347589897e-05
-229 0.785876607916968 -1 13 "GO:0033561" "obsolete regulation of water loss via skin" 0.901818704042057
-713 0.0629627774198974 3 63 "GO:0033563" "dorsal/ventral axon guidance" 0.236854452477336
-1184 0.0149208007984889 7 39 "GO:0033564" "anterior/posterior axon guidance" 0.094424831088662
1144 0.399129062053478 3 5 "GO:0033567" "DNA replication, Okazaki fragment processing" 0.658239833255505
-881 0.231514131072637 2 17 "GO:0033572" "transferrin transport" 0.496092915612263
-479 0.264933711521678 2 50 "GO:0033574" "response to testosterone" 0.532773308315452
-3266 0.0160724055364254 2 5 "GO:0033591" "response to L-ascorbic acid" 0.0992652803919555
-178 0.868523340901709 3 8 "GO:0033598" "mammary gland epithelial cell proliferation" 0.943807469897175
1447 0.0432073507278233 2 18 "GO:0033599" "regulation of mammary gland epithelial cell proliferation" 0.18675150706851
2065 0.0411513723731266 2 9 "GO:0033600" "negative regulation of mammary gland epithelial cell proliferation" 0.182002318349865
1313 0.333068889940221 3 5 "GO:0033601" "positive regulation of mammary gland epithelial cell proliferation" 0.602226843264694
1860 0.0270957929895741 7 13 "GO:0033602" "negative regulation of dopamine secretion" 0.139994930446133
-1887 0.16433282889478 2 5 "GO:0033603" "positive regulation of dopamine secretion" 0.41289105834683
883 0.172684025029327 2 22 "GO:0033604" "negative regulation of catecholamine secretion" 0.425869864955108
-1429 0.212817512548948 2 7 "GO:0033605" "positive regulation of catecholamine secretion" 0.47783414206669
-147 0.724145221679298 2 53 "GO:0033619" "membrane protein proteolysis" 0.875315771751402
1012 0.291485963130422 6 10 "GO:0033623" "regulation of integrin activation" 0.560500136484908
-1199 0.0074807277958856 3 46 "GO:0033627" "cell adhesion mediated by integrin" 0.0604335474682903
-69 0.895585830672471 5 33 "GO:0033628" "regulation of cell adhesion mediated by integrin" 0.956076239465188
-989 0.466167730451109 2 5 "GO:0033629" "negative regulation of cell adhesion mediated by integrin" 0.709593797689115
-532 0.444697621941103 3 19 "GO:0033630" "positive regulation of cell adhesion mediated by integrin" 0.693132047606524
-1603 0.00712200681718768 2 26 "GO:0033631" "cell-cell adhesion mediated by integrin" 0.0588942238993471
1826 0.140519261054238 2 6 "GO:0033632" "regulation of cell-cell adhesion mediated by integrin" 0.379348800246128
-1195 0.00458271007457832 5 52 "GO:0033688" "regulation of osteoblast proliferation" 0.0440228301625286
-222 0.808707223316548 2 11 "GO:0033689" "negative regulation of osteoblast proliferation" 0.913318242172173
-1035 0.127271017842783 2 20 "GO:0033690" "positive regulation of osteoblast proliferation" 0.361851183649596
162 0.847048373388158 3 13 "GO:0033700;GO:0015911;GO:0034775;GO:0035443;GO:0099039;GO:1905699;GO:1905701" "phospholipid efflux" 0.933667406270543
1364 0.0174894592327228 5 28 "GO:0033762" "response to glucagon" 0.104173480960716
-2129 0.0856555051079477 4 6 "GO:0033860" "regulation of NAD(P)H oxidase activity" 0.287926336447198
-759 0.00964064207654286 3 108 "GO:0033865;GO:0033875;GO:0034032" "ribonucleoside bisphosphate metabolic process" 0.0707482100442019
-750 0.0649414396597813 5 56 "GO:0033866;GO:0034030;GO:0034033;GO:0071616;GO:0035384" "ribonucleoside bisphosphate biosynthetic process" 0.241302384653629
981 0.17052314499683 7 18 "GO:0033962" "P-body assembly" 0.42289297802158
-360 0.00169989340248294 2 754 "GO:0033993" "response to lipid" 0.021626900390702
605 0.625447101799172 2 6 "GO:0034031;GO:0034034;GO:0033869" "ribonucleoside bisphosphate catabolic process" 0.817745324418355
-269 0.684598006244976 2 21 "GO:0034035;GO:0050427" "purine ribonucleoside bisphosphate metabolic process" 0.852818251134628
2060 0.0962790224839277 3 6 "GO:0034036;GO:0050428;GO:0046963" "3'-phosphoadenosine 5'-phosphosulfate biosynthetic process" 0.306004203704489
1105 0.173020020423628 4 14 "GO:0034058" "endosomal vesicle fusion" 0.42606608576371
-17 0.985160464027146 3 11 "GO:0034059" "response to anoxia" 0.994432362844977
1513 0.0536046675426295 7 15 "GO:0034063" "stress granule assembly" 0.213652889205623
252 0.71760389008583 3 19 "GO:0034067" "protein localization to Golgi apparatus" 0.871820498128658
2654 0.0504872548043776 3 5 "GO:0034086;GO:0034088" "maintenance of sister chromatid cohesion" 0.206534149781306
1614 0.132481793788021 5 8 "GO:0034091;GO:0034182" "regulation of maintenance of mitotic sister chromatid cohesion" 0.369142714171833
2220 0.101764756377226 2 5 "GO:0034093;GO:0034184" "positive regulation of maintenance of sister chromatid cohesion" 0.317773450935601
-253 0.0390093635615982 2 655 "GO:0034097;GO:0071345" "response to cytokine" 0.177157173372099
-349 0.344204105886467 3 68 "GO:0034103;GO:0046850" "regulation of tissue remodeling" 0.612176879100598
2985 0.00925040853898833 2 7 "GO:0034104;GO:0045779;GO:0046851" "negative regulation of tissue remodeling" 0.0691034593651782
459 0.345438822283328 2 39 "GO:0034105;GO:0045124;GO:0045780;GO:0046852" "regulation of bone resorption" 0.612850683603018
-1356 0.00740220758166328 4 36 "GO:0034109" "homotypic cell-cell adhesion" 0.0603557383119864
-540 0.414791607426906 2 21 "GO:0034110" "regulation of homotypic cell-cell adhesion" 0.670059485368724
-1362 0.00800457558444268 4 35 "GO:0034113" "heterotypic cell-cell adhesion" 0.0631433014148175
-1259 0.272309801060033 2 7 "GO:0034114" "regulation of heterotypic cell-cell adhesion" 0.538991978224007
-3739 0.00585793571395533 2 5 "GO:0034116" "positive regulation of heterotypic cell-cell adhesion" 0.0520642291917609
-188 0.617924378585238 4 65 "GO:0034121" "regulation of toll-like receptor signaling pathway" 0.813908023909806
142 0.800625766669984 2 29 "GO:0034122" "negative regulation of toll-like receptor signaling pathway" 0.909065901886128
162 0.789580399968969 4 25 "GO:0034123" "positive regulation of toll-like receptor signaling pathway" 0.903000788914788
1743 0.0693800879683581 2 10 "GO:0034124" "regulation of MyD88-dependent toll-like receptor signaling pathway" 0.253537599369564
2958 0.00990588092980002 2 7 "GO:0034126" "positive regulation of MyD88-dependent toll-like receptor signaling pathway" 0.0716640788348667
-17 0.977404644179402 2 25 "GO:0034138;GO:0036462" "toll-like receptor 3 signaling pathway" 0.991264803100424
424 0.675441468274858 2 9 "GO:0034139;GO:0034141" "regulation of toll-like receptor 3 signaling pathway" 0.848151107509989
-63 0.926474321806668 6 20 "GO:0034142;GO:0140895;GO:0002752" "cell surface toll-like receptor signaling pathway" 0.970484120638816
318 0.71640433266229 2 12 "GO:0034143" "regulation of toll-like receptor 4 signaling pathway" 0.871253418752775
168 0.875503564977927 4 8 "GO:0034145" "positive regulation of toll-like receptor 4 signaling pathway" 0.94678838192687
-1012 0.110049055066269 2 23 "GO:0034162" "toll-like receptor 9 signaling pathway" 0.332614579755503
-649 0.600493771947648 2 6 "GO:0034163" "regulation of toll-like receptor 9 signaling pathway" 0.803570715020535
1075 0.0189390270433415 2 44 "GO:0034198;GO:1990928" "response to amino acid starvation" 0.10919293489409
519 0.675457534299867 6 6 "GO:0034199" "activation of protein kinase A activity" 0.848151107509989
648 0.479142304556985 2 11 "GO:0034201" "response to oleic acid" 0.719329642111137
803 0.516920334938711 2 6 "GO:0034205;GO:0035333" "amyloid-beta formation" 0.746585142764283
1144 0.286356243120977 2 8 "GO:0034214" "protein hexamerization" 0.555446271907093
-325 0.00214404874000044 2 895 "GO:0034220;GO:0055085" "transmembrane transport" 0.0253844294549499
1569 0.247622631019719 4 5 "GO:0034224;GO:0120127" "response to zinc ion starvation" 0.514570732918891
-1161 0.392155980723754 3 5 "GO:0034227" "tRNA thio-modification" 0.653966977210065
570 0.208197287069938 4 45 "GO:0034243" "regulation of transcription elongation by RNA polymerase II" 0.471585595173947
742 0.00356036713940769 3 144 "GO:0034250" "positive regulation of amide metabolic process" 0.0368484576389933
387 0.444203984105896 2 36 "GO:0034260" "negative regulation of GTPase activity" 0.692916998884109
-1364 0.000142300833300547 2 72 "GO:0034308" "primary alcohol metabolic process" 0.00344582810297966
-1423 0.0360640018804513 3 20 "GO:0034311;GO:0034312" "diol metabolic process" 0.168921678880917
-899 0.285268754645046 7 13 "GO:0034314;GO:0045010" "actin nucleation" 0.554628554507235
-1420 0.215761646600879 2 7 "GO:0034316" "negative regulation of Arp2/3 complex-mediated actin nucleation" 0.479598359387659
-521 0.00305165366604296 2 306 "GO:0034329" "cell junction assembly" 0.0328164330597041
-342 0.0111026593713724 2 534 "GO:0034330" "cell junction organization" 0.0769143482214818
224 0.649764240363038 2 38 "GO:0034331" "cell junction maintenance" 0.832594867310417
-377 0.240804615900779 4 90 "GO:0034332" "adherens junction organization" 0.507430563139294
-701 0.0930744544661664 2 53 "GO:0034333" "adherens junction assembly" 0.300431979028868
560 0.329045361526676 5 28 "GO:0034334;GO:0045217" "cell-cell junction maintenance" 0.598154131704442
-1445 0.0134240393524081 4 27 "GO:0034340;GO:0060337;GO:0071357" "response to type I interferon" 0.0872766570662642
-618 0.0615038935432233 5 85 "GO:0034341;GO:0071346" "response to type II interferon" 0.23327270905257
-1780 0.189557806327179 2 5 "GO:0034344" "regulation of type III interferon production" 0.446710408814362
854 0.398250397012289 2 9 "GO:0034349" "glial cell apoptotic process" 0.657822469700417
1416 0.0420428623658015 2 19 "GO:0034350;GO:0034351" "regulation of glial cell apoptotic process" 0.184660539220635
-2224 8.04099102204945e-05 -1 29 "GO:0034356" "obsolete NAD biosynthesis via nicotinamide riboside salvage pathway" 0.00218639997408862
-458 0.533676743261398 2 17 "GO:0034367" "protein-containing complex remodeling" 0.761023035890754
-1594 0.114942624943947 5 9 "GO:0034368;GO:0034369;GO:0034374" "plasma lipoprotein particle remodeling" 0.340500594350402
280 0.658644090568712 3 23 "GO:0034377;GO:0065005" "protein-lipid complex assembly" 0.838428710410519
-795 0.487926776224525 6 7 "GO:0034379" "very-low-density lipoprotein particle assembly" 0.72561439699485
1094 0.211860965221241 4 12 "GO:0034380" "high-density lipoprotein particle assembly" 0.476520088967649
-1010 0.0113975850779017 2 58 "GO:0034381" "plasma lipoprotein particle clearance" 0.0784745745116902
-1781 0.00109466728948579 2 31 "GO:0034383" "low-density lipoprotein particle clearance" 0.0157499551493953
95 0.875403199119538 3 25 "GO:0034389" "lipid droplet organization" 0.94678838192687
-289 0.655576440177965 7 22 "GO:0034391" "regulation of smooth muscle cell apoptotic process" 0.836741304061006
657 0.493295293141417 2 10 "GO:0034392" "negative regulation of smooth muscle cell apoptotic process" 0.730213586179579
-961 0.316554520451554 3 10 "GO:0034393" "positive regulation of smooth muscle cell apoptotic process" 0.586229825595235
-544 0.390339680829267 2 23 "GO:0034394" "protein localization to cell surface" 0.652515983127883
2483 0.00318131268492363 4 13 "GO:0034397;GO:0045141;GO:0090220" "telomere localization" 0.0339111021580647
1678 0.14339544356508 2 7 "GO:0034398" "telomere tethering at nuclear periphery" 0.383966599246037
844 0.214038908013111 -1 20 "GO:0034401;GO:0070868;GO:0097549" "obsolete chromatin organization involved in regulation of transcription" 0.478513716190806
-346 0.223764267953065 2 115 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 0.489065159214856
975 0.0651548553294545 3 33 "GO:0034405" "response to fluid shear stress" 0.241675552976364
-1004 0.32099577890984 -1 9 "GO:0034427;GO:0034475" "obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'" 0.591225577860058
-565 0.212736436121989 4 45 "GO:0034446" "substrate adhesion-dependent cell spreading" 0.47783414206669
1175 0.147491586635155 5 14 "GO:0034453" "microtubule anchoring" 0.390091126959022
1225 0.285311405038596 2 7 "GO:0034454;GO:0072393" "microtubule anchoring at microtubule organizing center" 0.554628554507235
228 0.842198174576867 2 7 "GO:0034465" "response to carbon monoxide" 0.930559335730657
683 4.01435362904577e-05 -1 344 "GO:0034470" "obsolete ncRNA processing" 0.00128159737500431
813 0.243125904292014 -1 19 "GO:0034471" "obsolete ncRNA 5'-end processing" 0.509682759830727
-35 0.950226168043517 2 30 "GO:0034472" "snRNA 3'-end processing" 0.98104636665792
887 0.291794794415793 3 13 "GO:0034497" "protein localization to phagophore assembly site" 0.560500136484908
531 0.643372637264067 3 7 "GO:0034498" "early endosome to Golgi transport" 0.830706685007308
1720 0.00161653769860319 7 31 "GO:0034501;GO:0071459;GO:1903083" "protein localization to chromosome, centromeric region" 0.0208574707704659
2029 9.83999202779119e-09 4 74 "GO:0034502" "protein localization to chromosome" 1.34347295409226e-06
-77 0.725503145178023 3 197 "GO:0034504" "protein localization to nucleus" 0.875486333713137
-501 0.567114556689408 2 12 "GO:0034505" "tooth mineralization" 0.783682833738979
1581 0.00681518189229654 3 27 "GO:0034508" "centromere complex assembly" 0.0573924175890642
38 0.97344786733625 4 7 "GO:0034514" "mitochondrial unfolded protein response" 0.98932767891934
1718 0.205400267895718 2 5 "GO:0034552;GO:0034553" "respiratory chain complex II assembly" 0.468891326605059
2497 0.000163438685578677 3 21 "GO:0034587" "piRNA processing" 0.00385583104911166
-168 0.388017688711768 3 248 "GO:0034599;GO:0062197" "cellular response to chemical stress" 0.650446580058363
-456 0.144790260325376 3 95 "GO:0034605" "cellular response to heat" 0.386184224351451
1918 0.0943633358407642 4 7 "GO:0034606" "response to hermaphrodite contact" 0.303067830875968
-344 0.185060716666807 5 138 "GO:0034612;GO:0071356" "response to tumor necrosis factor" 0.441134702396323
-282 0.294948396595963 2 128 "GO:0034614" "cellular response to reactive oxygen species" 0.563970161190791
2451 0.0153984230269943 2 9 "GO:0034616" "response to laminar fluid shear stress" 0.0963076808618152
-2454 0.0050995581133012 6 12 "GO:0034633;GO:0046865;GO:0046864;GO:0071938;GO:0071939" "terpenoid transport" 0.0478842756029873
-917 0.258459549173394 3 14 "GO:0034635;GO:0042939" "tripeptide transport" 0.524517108752452
-580 0.66897000751705 2 5 "GO:0034638" "phosphatidylcholine catabolic process" 0.843872722279715
525 0.130158947155704 2 77 "GO:0034644" "cellular response to UV" 0.365847553174837
-252 0.660462242960176 2 28 "GO:0034656" "nucleobase-containing small molecule catabolic process" 0.840004428780639
745 9.20298681351748e-08 -1 497 "GO:0034660" "obsolete ncRNA metabolic process" 8.20216199754745e-06
43 0.950317004074432 2 19 "GO:0034694;GO:0034695" "response to prostaglandin" 0.98104636665792
4 0.993586117033636 2 35 "GO:0034698" "response to gonadotropin" 0.998418384281895
2385 0.0129323241457788 -1 10 "GO:0034720" "obsolete histone H3-K4 demethylation" 0.0851145887625257
1196 0.000140333382744729 2 94 "GO:0034728" "nucleosome organization" 0.00343709663004934
-11 0.989341456176148 2 14 "GO:0034755" "iron ion transmembrane transport" 0.996791960741753
-285 0.0913275005521138 3 333 "GO:0034762" "regulation of transmembrane transport" 0.298395402771341
-457 0.0427932558723346 2 184 "GO:0034764" "positive regulation of transmembrane transport" 0.185794535137193
-557 0.00383548672119848 2 254 "GO:0034765;GO:1904062" "regulation of monoatomic ion transmembrane transport" 0.0388332369364265
-140 0.649516846858083 2 98 "GO:0034766;GO:0034763" "negative regulation of transmembrane transport" 0.832594867310417
-902 0.000945196615232901 3 125 "GO:0034767;GO:1904064" "positive regulation of monoatomic ion transmembrane transport" 0.0141054108836035
1944 0.0209003091045569 -1 13 "GO:0034770" "obsolete histone H4-K20 methylation" 0.116522400976491
1862 0.0656036898818273 -1 9 "GO:0034773" "obsolete histone H4-K20 trimethylation" 0.242606573634393
-1982 0.000223560225344852 4 32 "GO:0034776;GO:0071420" "response to histamine" 0.00478951025643991
1046 0.23270508668785 -1 12 "GO:0034969" "obsolete histone arginine methylation" 0.497258921503807
1839 0.023347100877906 3 14 "GO:0034975" "protein folding in endoplasmic reticulum" 0.125686532158996
872 1.08015283819658e-05 2 240 "GO:0034976" "response to endoplasmic reticulum stress" 0.000478023500876376
-578 0.547006161978213 2 10 "GO:0034982" "mitochondrial protein processing" 0.769884768356288
-1883 0.0055418700554915 2 20 "GO:0035001" "dorsal trunk growth, open tracheal system" 0.0502341198448784
-872 0.188235017912809 2 21 "GO:0035002;GO:0042045" "epithelial fluid transport" 0.445206283515946
-455 0.355981787895974 4 38 "GO:0035017" "cuticle pattern formation" 0.619752291304905
-948 0.00916981172470253 2 70 "GO:0035019" "somatic stem cell population maintenance" 0.068741450744645
546 0.398887875173037 3 22 "GO:0035020" "regulation of Rac protein signal transduction" 0.658084428284565
2192 0.0767598784132726 5 6 "GO:0035021" "negative regulation of Rac protein signal transduction" 0.269388812128068
322 0.737466280813765 3 10 "GO:0035022" "positive regulation of Rac protein signal transduction" 0.882895732086181
429 0.256077287569658 3 65 "GO:0035023" "regulation of Rho protein signal transduction" 0.522910227585277
773 0.194563549654591 2 26 "GO:0035024" "negative regulation of Rho protein signal transduction" 0.454005199321277
530 0.434575346598898 5 20 "GO:0035025" "positive regulation of Rho protein signal transduction" 0.685345293468943
-134 0.900468787585619 4 8 "GO:0035026;GO:0046663" "leading edge cell differentiation" 0.958896151665602
1503 0.190050620193955 2 7 "GO:0035039;GO:0035041" "male pronucleus assembly" 0.447642317798046
-360 0.668684593712837 2 13 "GO:0035046" "pronuclear migration" 0.843678536739142
-809 0.00159995168256843 4 142 "GO:0035051" "cardiocyte differentiation" 0.0207411918122053
196 0.762448851981063 -1 22 "GO:0035067;GO:1901984;GO:2000757" "negative regulation of protein acetylation" 0.893305510893278
1440 0.0177273536336843 3 25 "GO:0035069;GO:0035096" "larval midgut histolysis" 0.105135331115852
-329 0.587661642437065 3 25 "GO:0035070;GO:0035071" "salivary gland histolysis" 0.793914223096384
-86 0.881189518454559 2 28 "GO:0035075" "response to ecdysone" 0.948703750056922
457 0.617563322632906 2 11 "GO:0035076" "ecdysone receptor signaling pathway" 0.813905081399745
